hour,temperature,weather,historical_load,renewable_generation,voltage,current,previous_congestion,congestion_score
11.0,27.871426325017616,0.0,412.6940505313263,203.7946876162512,217.12048168093753,700.0,0.34192568765723585,0.5113278245902643
14.0,38.69849636097035,0.0,379.5340895272222,214.58230221216988,227.66239872098106,700.0,0.3705338733862972,0.4805480180283056
17.0,28.61993175900368,1.0,236.9770217527137,54.57970504645226,228.02875680053336,700.0,0.24880843332460018,0.4527879689482282
13.0,31.499947616080657,0.0,328.7565252364135,196.76951036449378,229.4819386452808,700.0,0.2932766386961617,0.43202258773025837
21.0,15.169693444858595,0.0,158.0875862953612,3.7166667372874898,222.0145107116517,700.0,0.2853366689511002,0.42393650857076787
12.0,39.090662242925475,4.0,620.0,66.89042223686258,215.7069685303282,700.0,0.7019677129701793,0.992507401588892
16.0,28.6460602947174,2.0,258.43985571742667,26.768249635933877,230.00399730994005,700.0,0.20217901794905457,0.4548101852999152
10.0,25.08817054375033,3.0,466.4300948094252,129.79080704604706,215.63818169658686,700.0,0.675811361363518,0.8222071153448014
11.0,31.36199650008542,0.0,409.7310321657788,231.81269790252432,227.35242400198862,700.0,0.3000072843539175,0.4775453060381495
12.0,32.008753976745105,0.0,348.48387321984404,260.0,224.355957878168,700.0,0.09868969119564772,0.42388832566286616
7.0,19.58991482118496,1.0,285.7349859470907,70.86896376443572,223.70826570510008,700.0,0.060585689797514795,0.3878261937228975
6.0,20.850698657244656,1.0,243.50481637999764,37.945061552791046,220.8209184638385,700.0,0.7076526622026096,0.5043907208947971
16.0,31.857677253583734,0.0,299.4445801023497,109.07394941143569,223.38880893215378,700.0,0.8250576677811893,0.49824151561543806
16.0,28.273262128739336,2.0,307.2839770536843,60.340801264203016,221.6834502079322,700.0,0.07661558359378455,0.5371944183366398
16.0,38.129570914603875,4.0,541.5948201908224,57.93744758263014,216.43140450374094,700.0,0.2572916164148934,0.8582905470233634
1.0,21.713806771053854,1.0,80.0,38.30599331113646,233.91061312294482,339.76702482100865,0.42188431659413744,0.1757387712853063
10.0,40.32012425676164,0.0,434.8630280720782,217.16142185985493,228.15934713150725,700.0,0.23914249105176955,0.5363591384956821
8.0,21.103603640543916,0.0,307.11760131152215,112.80885057297586,222.02728534226065,700.0,0.5010285865077329,0.45129223589974315
18.0,21.731995446479218,0.0,155.72607530112558,31.234598673370147,228.92609937502485,698.1182544118485,0.7747323507177407,0.4635283239014293
20.0,15.385675757408286,0.0,172.41734087817676,3.621117074602127,221.68136898632,700.0,0.6392923427054323,0.5187563745737933
9.0,33.25674272987508,1.0,402.5790698707364,82.38775661642339,219.93861310422812,700.0,0.5129924796751522,0.6363384836477112
16.0,28.984792744961396,0.0,232.6755478912595,107.5647127636822,227.25426061934652,700.0,0.15844391867152077,0.3725331749467542
7.0,24.078534096183347,1.0,306.02793895900805,55.43109451684687,219.26180754515445,700.0,0.10835258855852245,0.4517619872541064
9.0,37.48635299976398,2.0,381.4864617767514,68.36596527696888,222.93537580120946,700.0,0.2807328506134092,0.6373073496612549
7.0,22.95290842560292,0.0,300.64942804170954,83.27494555936046,223.3524999204432,700.0,0.5854450705881766,0.490924096265527
10.0,33.956293840959965,0.0,464.44346214748253,213.00953242535297,222.7522415980569,700.0,0.28057112363640957,0.49342548937782027
17.0,30.841893371851768,0.0,285.4168454969168,60.381349938219785,228.7198850117062,700.0,0.2738640537095598,0.45722464105660765
21.0,14.853021917368231,0.0,155.7044321875856,10.797753607739612,225.16357071048773,642.7556056502623,0.20288706626083966,0.3633949580698143
8.0,30.613237288966094,1.0,348.5543343018286,69.85648687572468,225.29708599838904,700.0,0.47040183074533637,0.5226439223457431
14.0,29.801530448228917,2.0,365.3429693868283,110.40730112466623,228.29672788945234,700.0,0.38260837147392057,0.5267571598412185
17.0,34.529459038998795,3.0,362.3611929736559,80.37084451930838,227.25489758862744,700.0,0.5704761252222618,0.6721688961223468
22.0,12.578296063506944,2.0,163.12472600029008,43.98831925321894,226.8577433825686,700.0,0.12158858867516162,0.3705943371386509
15.0,30.375424699216403,0.0,333.40446676260797,163.34357594379196,221.34050222772075,700.0,0.5955703803165889,0.4939117243738377
9.0,23.601804793679438,0.0,361.8607518360806,179.2343495320038,221.87217753965805,700.0,0.24556012362321863,0.42994668372402334
15.0,28.367112092953917,0.0,280.7558967632968,174.4188252349679,221.05937823729064,700.0,0.46532363170825103,0.449677869446698
10.0,28.857735142573613,0.0,368.8165042761168,196.8875558763251,227.74212388441802,700.0,0.1468408939064394,0.4448080273905121
22.0,12.28075689635023,4.0,308.1311911768888,29.552652877423863,225.09433091153562,700.0,0.4749904605511768,0.6467350884140058
11.0,31.47628390633864,1.0,441.85257282979046,150.9413276306636,221.5329943826277,700.0,0.11542344643223515,0.5404965792148871
17.0,26.214115932413176,0.0,249.34653034144358,49.55336763054035,219.25492893836295,700.0,0.3080559720167713,0.46447407177776556
1.0,15.555049943753245,0.0,197.7449944541927,28.788207994013803,224.48143417066402,700.0,0.36745097327485293,0.3192340067806724
11.0,34.42969276423454,0.0,444.92914339732056,260.0,229.74851659507388,700.0,0.2720037008279995,0.46117534202368615
20.0,24.968622063925437,4.0,267.68869782830336,46.301173749021345,226.4585867228673,700.0,0.07262720115368498,0.5466361101011816
15.0,30.462801024212247,0.0,294.62265876464176,165.56402063523566,229.78732034852334,700.0,0.5819162461757615,0.4854810390533903
12.0,32.56940291583572,0.0,463.43229401066014,193.0107404198109,234.8024292229737,700.0,0.18857082970017955,0.5387487613411382
21.0,24.186804495141324,0.0,141.65157694629542,29.21025526917674,229.2308011309169,615.5230068046296,0.38293303319736494,0.3543435934218202
20.0,24.452619441818282,4.0,336.20904764554297,119.08610522227774,215.17065014826844,700.0,0.40118042076014915,0.5726553667787881
10.0,27.53925160077408,1.0,463.76553462697706,146.63823289759634,215.7629534681992,700.0,0.42797898261586664,0.6550833551230819
14.0,28.546555406902577,1.0,311.68481566323294,136.99733255257308,226.42317405968288,700.0,0.3852876330445767,0.456751467836772
13.0,27.330822342537168,0.0,327.9459871980558,207.54466181826925,226.8231866838903,700.0,0.2874218519405074,0.43117997563346344
16.0,32.15969089936675,0.0,211.82112387126932,130.18539252930682,227.80387164269587,700.0,0.19211381402565625,0.4331676199829264
10.0,31.691239582881465,2.0,440.8284883909184,87.45028475968265,218.5767846170807,700.0,0.6016044330919812,0.6647800595949478
9.0,34.27242833775908,0.0,430.5825922806828,164.7436749403809,218.73417802999546,700.0,0.18542742461159434,0.5640732246760151
21.0,22.186340534771187,0.0,116.2470058007273,27.738820100499865,230.25877695279746,495.4234934638897,0.2764277301285336,0.28283745003129424
21.0,28.28702521539314,1.0,92.27690646062527,40.896449890033686,235.57464481060035,442.93237077246636,0.2776455099755972,0.2541015708188656
19.0,22.66757254606507,0.0,158.5459581503077,19.00479312340533,233.95038986615168,700.0,0.2678080653742058,0.45725436173275336
23.0,12.301337521288245,0.0,149.95800471882848,0.0,233.56740381006492,638.2803792767678,0.23993113814036093,0.3095954806648147
18.0,19.995990943027614,3.0,291.18077731127994,154.97428427840026,222.63403463973904,700.0,0.3184385752713183,0.5186567546795303
18.0,28.9816112497712,1.0,233.22793194078807,59.47641519496833,225.5406135911499,700.0,0.0963165209174538,0.45427348264104467
18.0,26.38041358263626,0.0,233.9004469235192,68.92557570579406,224.62589131863498,700.0,0.47104481447664126,0.46028478178596444
13.0,36.93069837254807,0.0,416.55246794557013,221.01730944426856,226.41907542663694,700.0,0.23979946650457035,0.5756627783628846
12.0,28.499125102606953,2.0,434.0771074808882,74.23059005091046,218.70343339262982,700.0,0.3161586033103854,0.6042273261516368
9.0,30.082218850620148,0.0,408.7652034934425,186.60824553978497,222.38895529195113,700.0,0.12855968720645658,0.5155619757235685
16.0,31.70157287384476,0.0,268.19987320904784,115.7301504817574,231.90322610662557,700.0,0.16178947225637022,0.34243232422995246
10.0,31.403832272573613,1.0,455.8714899113061,139.7030007402923,220.62910156876995,700.0,0.29401437770052063,0.5200460255924785
9.0,25.425303413142643,1.0,406.26507689056433,139.60706196757803,222.46566866604797,700.0,0.05322056110209905,0.49380300634344926
15.0,45.87824036011912,4.0,565.6828175974485,50.1442307802012,215.3583810246226,700.0,0.6943684126265187,0.9825761870973667
11.0,41.752663547029876,0.0,473.58843740971065,217.83277721221998,224.66416308454507,700.0,0.7066638595843634,0.6769667153970106
9.0,23.50345188166073,0.0,411.8122208488664,143.95752817406873,224.6331216009587,700.0,0.3697792310072627,0.5517728666413563
19.0,26.24199790816831,1.0,119.04403922131901,48.39921759555256,235.49398452431564,481.57967158643635,0.48545847285679455,0.3649437770514329
20.0,7.20266482284052,2.0,253.4345848617686,49.478927365331415,219.47169325681216,700.0,0.18233448434033686,0.5516516199942875
8.0,28.85575426879879,0.0,341.60648626000835,119.41681993059365,224.92412700492315,700.0,0.16816930116656695,0.45436895510456476
0.0,3.959120136382353,1.0,228.30599426198216,30.596095457113428,224.51765521040596,700.0,0.11683458184090591,0.4524326747384478
10.0,28.41582152750536,0.0,396.5218779689129,194.4579804418144,222.75195870967192,700.0,0.09804541339163458,0.42762959563197156
19.0,25.091389022105872,4.0,261.9545342912411,45.64485042469846,227.23205932572014,700.0,0.29299348653322355,0.5417212281640094
19.0,30.02974827272772,4.0,312.77054801238944,43.59901990246508,227.54717316581574,700.0,0.21634372758509937,0.6161610943227944
7.0,26.77457164265523,1.0,354.6333757740849,65.81272458748792,219.1951761625275,700.0,0.2644900637604554,0.5301254227454951
18.0,25.48909980935613,4.0,333.8535568862321,69.73788668529934,229.15501212737914,700.0,0.2840429447662487,0.6156335622382574
7.0,29.382341397179626,4.0,445.15971747076446,90.38935057108712,213.40449980530894,700.0,0.11958207478168385,0.6214411533666668
11.0,30.216119981956567,0.0,384.09457788695715,226.3718864543218,227.7088921215597,700.0,0.42088445296474913,0.47583357388527336
23.0,20.58843963579461,1.0,124.53646159920962,33.92160709982456,225.09612883840293,543.9255423879717,0.23709440752604716,0.2870734658663088
8.0,27.789934031454013,1.0,414.2168455782855,57.778483770136276,216.6686771020225,700.0,0.17384489224869565,0.5362663279624507
7.0,17.7025229902696,0.0,251.55646707638215,73.19101642568826,225.63157215697294,700.0,0.23514047543936076,0.44449241081098834
12.0,31.504359383542955,0.0,505.7753682551994,220.97583645850506,219.3318455181653,700.0,0.555508779814535,0.5973991695521429
15.0,39.52874851436372,0.0,389.7748605859832,178.26771686931616,212.2528047948895,700.0,0.5946022716473184,0.5773126765739443
21.0,28.714643925483113,4.0,292.6375078330531,0.0,224.20356547179318,700.0,0.36302564609808974,0.60571371237301
23.0,9.341669977546779,1.0,143.02248896210688,17.409210004845,230.63553152551304,619.2397980832646,0.39582275938590683,0.34856179431867845
5.0,16.2981825772761,3.0,318.38605774363054,47.0660786432567,221.62421669003834,700.0,0.097094785661629,0.44699208302505766
7.0,21.942008832163335,1.0,312.0279112637721,109.53003961689618,223.40637008562967,700.0,0.6323349735891328,0.532463198915484
19.0,20.579081327798875,0.0,135.38623362920947,35.38351767612238,226.83142697946803,611.0156087380741,0.43776042207856164,0.35897565577616974
9.0,20.804045296552395,2.0,334.0244797080459,81.7726799200511,215.91646252947305,700.0,0.4305800024249514,0.586432788895936
20.0,17.103692784617415,0.0,201.9464506419902,29.217337736966105,218.5392413299604,700.0,0.20763603063312916,0.4398396116016937
16.0,37.02957146944621,0.0,282.0503840740112,135.86028336775394,229.41857190428587,700.0,0.17359011318736853,0.36756286088304296
6.0,18.43784031209698,1.0,304.481833369842,26.98267545509646,226.41141890741122,700.0,0.2802704129630122,0.4293046840118539
19.0,22.535358662925866,2.0,149.35511485744928,39.04972714034227,230.33138085402948,650.0488978249061,0.1539498776625427,0.40563466147162985
8.0,26.47937490696881,0.0,312.7670736693156,125.09575619093197,226.3230398307396,700.0,0.2544688447202926,0.4610293865051871
12.0,43.60682036538432,0.0,537.2813323263202,210.46655925317242,222.64002840749944,700.0,0.5514263270597625,0.6477328389280814
14.0,33.66512056055608,0.0,348.9129625247467,197.78722772231453,228.58610407276473,700.0,0.0539523594042058,0.3899611836145074
13.0,38.9227540911258,0.0,391.30375699474394,208.10973728006013,221.4070415625536,700.0,0.2721162836945364,0.5270616473772888
17.0,25.808189225769617,0.0,237.49690150562935,132.26363082416972,228.54536033909775,700.0,0.12129729532490648,0.3733257478322704
16.0,29.61087792079081,1.0,272.38950372473346,89.77597533806889,223.97535582926395,700.0,0.3064433328505923,0.4875540849214264
23.0,13.53020781236746,0.0,137.57228393297189,26.877462922588933,226.8598428918365,584.4496249175633,0.13994745225278754,0.2785709972397201
23.0,9.990122320048947,0.0,160.48836378255393,32.211725084710245,231.91007763899918,693.7504505123877,0.6954282810297165,0.4067167716659223
13.0,33.08326998728669,1.0,409.8729387634773,137.19029019787308,228.06880144805862,700.0,0.021738218381799384,0.5255414261463213
6.0,24.149219715031983,2.0,267.64458523598813,27.93511063620194,214.08512338007915,700.0,0.428565494655789,0.48860056544174546
18.0,22.24536897121426,0.0,172.9628292213479,47.39817520131224,226.34794920512073,700.0,0.39435310896335174,0.4327239606970634
23.0,13.47412119770755,1.0,160.14850050523881,23.759254720587013,225.8778332756963,700.0,0.27374009335958943,0.3638351840651807
10.0,33.96747557550372,0.0,416.1577467303431,168.41990175641914,227.13296235721722,700.0,0.2819301755922918,0.5155611688947666
12.0,37.915086869522405,4.0,557.4584441061573,51.09991074195118,208.22044973980735,700.0,0.6341144450715667,0.9736461897339653
12.0,38.55454615594706,0.0,494.8021259286181,232.42313560181745,209.6963076148533,700.0,0.5638384968419664,0.5932097019968531
3.0,13.801696217072127,0.0,201.74560030093858,40.742180566773236,229.44490980948623,700.0,0.07649089091126778,0.34242048097916306
16.0,30.035123058025217,1.0,339.62981265685966,94.45209522768556,226.79825515725602,700.0,0.2625767623811336,0.4910655098446976
11.0,23.48961431552786,0.0,415.387417226468,208.9137148116267,216.59283386581558,700.0,0.5455791789212041,0.4719310001886506
19.0,21.31874401093937,0.0,213.47482918520595,37.15066831381218,225.14529416577673,700.0,0.40054920176595876,0.4632400016364417
19.0,24.672165872653864,0.0,192.5513526471579,51.10011960125152,232.91443186596862,700.0,0.20258647002589458,0.385764762046956
19.0,30.854052584611104,2.0,199.2480905324038,13.325938077100865,221.1139194542436,700.0,0.3820154932449111,0.5051540833108359
12.0,36.18068528268201,1.0,428.8915829210938,125.49306212279494,221.15779287889114,700.0,0.30950507736810073,0.6516310586430097
10.0,35.84614763605459,1.0,420.91614971382745,132.87224498759713,223.2859512452543,700.0,0.07929888540079703,0.5687716661382645
18.0,20.406038914829008,3.0,185.8937906610426,54.49350253331882,221.4179961274594,700.0,0.3318550772359886,0.4992669000782504
19.0,22.429298769561704,1.0,188.0117443533667,28.14007197897889,224.0084237187999,700.0,0.1797380821481201,0.4370699946443634
13.0,39.49335899047989,3.0,497.2666463056986,72.26681209918915,210.0003262704515,700.0,0.7445449962800568,0.9059318822495617
20.0,16.15818952707262,2.0,194.10745231582226,16.87569627856453,225.05438306884636,700.0,0.5324640669846393,0.48958530486002755
7.0,27.343501830378962,3.0,372.6224548503761,80.99259948141702,218.22401857407525,700.0,0.20869200426821025,0.6190351858209895
20.0,23.45292089457377,2.0,156.53853577512564,30.8569277735145,228.27760189942092,654.2222512716776,0.079476060401439,0.38132441482187085
6.0,21.38924692189646,1.0,226.07568450472007,57.84655424921827,228.36204852048007,700.0,0.2733960869685775,0.42167676169181545
7.0,21.520838186888113,0.0,266.47151274140447,66.41916064817094,230.2205870743422,700.0,0.2560874158325223,0.3752931592851281
14.0,29.186855893603795,0.0,273.2618228438873,184.76813584962719,237.30800332709174,700.0,0.06760601245561529,0.38588516135439804
5.0,25.48920682346491,0.0,237.74381226321765,50.29802059206942,226.0187065911919,700.0,0.3370908936102387,0.32651619553676375
4.0,18.065206736706113,1.0,191.4009044298655,1.472895928296035,224.07887460870074,700.0,0.49710408926927985,0.34127201814818736
0.0,13.90758847185977,0.0,108.61407632926691,25.165912561561026,227.45482412380122,515.3763926009826,0.31879777749727406,0.2703427523404774
12.0,31.767360222269623,0.0,420.77925002060346,202.70505108622865,219.49441250694989,700.0,0.6167760366978464,0.580070474902314
18.0,34.01743182928263,4.0,368.9597410351432,37.30195584889804,221.99808648668488,700.0,0.4979952907925919,0.6848255887010317
2.0,13.116043625685396,2.0,130.26664726732818,59.434431699489195,227.2442032754343,591.2122785041895,0.5103701207863589,0.26095211237189053
16.0,32.5776151743531,1.0,403.1895792324419,82.87747758336253,222.44689803078958,700.0,0.323070599317884,0.5540221974469421
19.0,26.304531298123702,1.0,175.22728477353593,21.70311078552424,222.7860322619533,700.0,0.6191634395925173,0.5130183936318888
8.0,22.325887629779817,1.0,294.4548043644682,80.07200951887593,222.23193521527836,700.0,0.36770293049588487,0.4623065860059918
7.0,24.40031365530848,4.0,418.5573271438857,38.96345609918556,220.2488109015441,700.0,0.1899572068723225,0.6124953815591039
20.0,20.53225433460301,2.0,137.2837750455462,27.535465167242222,227.52151074271404,621.580392801913,0.19983827363124673,0.3736512569395193
19.0,15.137521982038573,2.0,193.17878141080516,1.5214800652229181,217.60310129712218,700.0,0.04558241266706272,0.46368660801168027
14.0,32.16870961170839,1.0,420.4142469812643,119.69067097550167,220.81545021069041,700.0,0.4631380745949185,0.5928597054316821
19.0,20.708645764497067,1.0,168.67672266038747,42.11317369322135,224.15261499452998,700.0,0.48265963536344547,0.41671312032986807
6.0,22.365857368779782,2.0,334.3376654858429,15.084189447657279,225.47642545748383,700.0,0.5481865822803399,0.549208926266291
11.0,48.0,4.0,614.8651969595763,92.74370314794453,217.14647375245934,700.0,0.5231654263151458,0.9775069309541446
18.0,17.096351688561708,1.0,238.20883665193477,38.13748862608084,215.67509379864865,700.0,0.22948481102531856,0.5166061243530562
9.0,38.7338326364328,0.0,465.6820265134594,141.6098091560662,223.15541892872153,700.0,0.3931170607835632,0.6293496675028803
18.0,24.798171280092117,1.0,244.5865207510164,0.0,224.99667011874993,700.0,0.4051735838949788,0.5032356010384534
13.0,35.56513906977661,0.0,459.98477948871295,219.84925613878568,216.55983919334057,700.0,0.15114670664342542,0.4624373339548818
18.0,27.480264786821007,4.0,341.6462466889474,23.869910975153086,224.27177250566626,700.0,0.2736489310273331,0.6177828242463079
12.0,38.1111061551982,1.0,440.5930223468384,140.06549746865875,215.66167076229155,700.0,0.3915329646111281,0.6068240777033789
11.0,32.71290585521158,0.0,331.78473944632924,196.88259608066673,230.8755244606912,700.0,0.7379619231678298,0.5605976556034353
9.0,28.22339664965271,0.0,370.50018842706527,149.17545067764615,220.92300346726478,700.0,0.35778761604950676,0.49285839830668754
8.0,17.128776479064438,0.0,396.54496319834385,125.21866065942687,215.80529690858614,700.0,0.2818356455949397,0.5469891845030812
18.0,26.179095158441157,0.0,241.05008627280876,53.07173981159258,233.63839079106197,700.0,0.5486298356350845,0.5187932921088125
7.0,26.806227457174582,1.0,316.00408805052,82.83054529398841,217.23945927324777,700.0,0.7849789378314953,0.540790333144873
6.0,27.08973664419792,4.0,481.15323003789103,68.28494882245163,213.9840889249928,700.0,0.6692084802627598,0.7869296936554925
8.0,31.130906551526408,1.0,356.2092971716805,167.24934992372295,222.1104734659064,700.0,0.366026151102475,0.507065508934442
8.0,30.94503776963886,0.0,343.6552443736145,126.63433327875858,221.9484229991814,700.0,0.5901626963397758,0.5826950261928701
19.0,20.115070777666183,2.0,158.03898537874622,25.52434516347514,230.02949136855372,684.5013113203343,0.488889002377422,0.5128867073418819
11.0,39.70429180621709,1.0,414.2351831618214,127.4448034166555,221.55676043392012,700.0,0.16880219319803186,0.5566727480038511
23.0,13.677547897834048,0.0,158.39608662045356,46.94965645395775,231.88183817203438,633.5241115596428,0.22464953905833884,0.288077808182217
7.0,23.22385362854524,2.0,311.2161315490275,0.14251269311763082,222.59937948505214,700.0,0.3601198543752244,0.5210391362504541
16.0,31.22359009476431,1.0,328.7018974112313,41.97309574375664,215.0626266628987,700.0,0.13214843728169823,0.4992760953374729
12.0,33.93710496841482,2.0,405.41215020495133,80.13214589488895,222.41396799608484,700.0,0.4170628104603154,0.6327862074769317
11.0,20.690679336665536,0.0,379.5140490397984,242.88874487487706,226.93889671970783,700.0,0.42211574819544845,0.45679735082010753
20.0,19.318211712018527,0.0,80.0,5.171387964138901,226.8566269569485,324.9997234441023,0.3672653858280262,0.2527069793229452
22.0,9.084066284466937,1.0,177.51794719308242,68.79971272739657,236.14576456014524,700.0,0.43090081007330394,0.42647752509577885
20.0,27.471501163842817,0.0,156.8220073801852,90.16784773479566,231.64965762768492,700.0,0.5346314338071386,0.43007985661978454
8.0,32.98438295887313,0.0,340.398396008211,145.39882247870526,228.214927786385,700.0,0.2752222242128293,0.43986680161174363
9.0,32.33372249605014,2.0,394.2491553870412,135.38672314270445,226.1691731059877,700.0,0.4779292307249295,0.5526492300261856
16.0,29.705071125027025,0.0,290.7352963670322,180.75729551281114,225.56676944015953,700.0,0.19811780925319997,0.3757762686198339
10.0,26.242107378335376,1.0,443.1910702974087,146.73771300261444,223.4239845020892,700.0,0.4275827674821686,0.563537581912574
18.0,30.88789499038751,4.0,331.06536475311145,43.87379035330998,222.99303355914813,700.0,0.3801607867703522,0.6764627159582862
14.0,42.3670726680969,1.0,437.4302289669357,124.43386813112555,218.1948563582422,700.0,0.590544798351975,0.6864463078215766
14.0,30.51029584983993,1.0,328.3695362715737,128.89375500050716,219.48754728161157,700.0,0.31895090148205846,0.5410995288994013
19.0,12.399820905262713,1.0,193.47532493122702,30.649694732483905,226.2447808598256,700.0,0.20615359425132435,0.4946010265656513
17.0,33.13574478818427,0.0,290.3673873201494,55.14167276905031,225.8391090222924,700.0,0.13280262126523928,0.4053073002034995
1.0,18.75226401128052,0.0,122.59741873356708,79.46058686479626,230.15787968372334,552.5583608959039,0.3548229054001474,0.2000200955994517
3.0,20.940191150620524,2.0,170.0893642794229,107.29031151885718,228.5363362079266,700.0,0.5332961938661276,0.3222112409728943
15.0,37.19884546075081,0.0,382.639501091873,136.4892453936839,222.81172678316867,700.0,0.5679437318752908,0.6020308898176824
13.0,39.40683854755652,0.0,415.99861427565446,242.77509256888453,223.5753842789771,700.0,0.12856401714057822,0.5055162437406989
9.0,28.73820333324094,0.0,410.87970191456645,203.09818091935395,229.90943298779388,700.0,0.40572216085164875,0.5014680504295158
12.0,24.28185378346727,2.0,360.9470935844898,91.74922059917708,223.20029164755502,700.0,0.6430543028585511,0.5952989502018806
18.0,25.972474182877793,0.0,205.21326344569604,21.26499458862314,223.50963497045697,700.0,0.3718613261832722,0.44053593464656987
19.0,25.797077475887377,3.0,241.63128199001187,47.90898003806184,217.74806995873757,700.0,0.3991361641653935,0.5390094462532412
14.0,33.01646883463163,0.0,387.02230058004403,186.04727434416967,223.24680342597642,700.0,0.4201781373145014,0.5264084142628338
11.0,31.712516907300554,1.0,436.1105618955026,127.39135086435378,218.25057519389244,700.0,0.33752638200637103,0.6075820216884471
9.0,24.16146882441755,0.0,368.1446547038738,194.74474509716276,222.50143564812623,700.0,0.05359068703514085,0.43113954725070475
13.0,29.492175655275883,0.0,400.120507960667,204.75182764071832,227.90878224541433,700.0,0.6348271551148392,0.5405809122451879
10.0,39.04984290949933,1.0,434.0907922321863,97.15071518794386,220.04028636960882,700.0,0.2796568522420932,0.643422142289497
14.0,42.05974275364039,1.0,386.88667470132543,97.0980733667622,214.642127658749,700.0,0.19870787367784407,0.603420424296812
17.0,28.488087909392533,0.0,207.47307795061258,64.24915901063076,229.14124442922662,700.0,0.3202627251548613,0.43272501402084457
5.0,18.76685622291817,1.0,192.69086371792866,29.70729469345107,219.81889197636832,700.0,0.2474880437527341,0.39304906501795545
0.0,7.960954654153665,1.0,231.66104616928678,58.5728886941285,228.42232932596278,700.0,0.40942781045296167,0.4151781415254075
8.0,28.738596320855272,0.0,280.24086158909864,163.53451998939187,225.19730448305864,700.0,0.35072029790933884,0.42971969654334546
20.0,28.07141177613617,1.0,198.14243197876283,16.29627962400532,225.9015321170461,700.0,0.5050436979570159,0.4969428698694727
16.0,23.8966360833009,0.0,241.98743133544588,144.40379741590618,227.76292733932743,700.0,0.5274708856881521,0.3984343261814989
8.0,27.9344843447885,1.0,395.19280511425234,130.61791638970345,221.4942819807736,700.0,0.3186934135845198,0.5302854885634645
20.0,22.57859059577495,0.0,80.0,60.47960414795441,231.85248393204202,327.78898243251274,0.24656043337544903,0.21921127266769816
12.0,35.99941340618141,1.0,421.9983961454617,131.89799903962725,221.51453302977748,700.0,0.30730184451896314,0.6071405748748778
13.0,41.392679505318114,0.0,494.09780816229636,227.88787864487608,229.0221305265525,700.0,0.47606954652425026,0.6135964625703025
21.0,26.66208195477019,1.0,152.0291879656749,31.44287909861246,228.51805844221752,660.4318878161606,0.06737116375014363,0.3322695551107026
4.0,14.171148856520997,1.0,226.10529827886438,35.81971009061698,226.1496516060383,700.0,0.06283229705179588,0.38682237864522184
8.0,28.87629102083134,3.0,345.3721989167765,40.812953172502816,218.298277377757,700.0,0.316293359753236,0.6201950567417203
15.0,32.905331117396095,1.0,303.23955731169787,81.70320694230375,225.3612917973052,700.0,0.17073161068112738,0.45929784124870376
8.0,23.002490677899097,2.0,377.6275511351904,44.72676278639446,216.03047435197487,700.0,0.1793313010653309,0.5557504842746197
17.0,29.718663705964566,0.0,251.40487648594245,131.78073925310662,231.75476241909143,700.0,0.6945242540153719,0.44645407573586526
8.0,28.868757374378845,0.0,355.8248926185405,100.5192887214923,216.6243135829735,700.0,0.11075606624714825,0.44881035940028424
6.0,21.129169588248708,0.0,285.5125470377015,31.624409594031626,219.58115837044772,700.0,0.31400310379792445,0.49541641097656075
8.0,21.8816940534402,0.0,288.9871171408512,170.97155450957422,220.4980662712167,700.0,0.10909931024121095,0.4246128179984751
12.0,31.539161209829206,1.0,422.1805780240219,171.24161639797484,224.03950322979424,700.0,0.57979221144086,0.6274255691609418
8.0,23.79542610534177,2.0,318.2855380694103,71.86341029206476,221.3204145046899,700.0,0.49774498538662854,0.56224875358984
7.0,19.20900220281183,1.0,329.2345864810848,90.64394569638429,225.9398170770506,700.0,0.2933194737846267,0.45872023068414086
20.0,21.56391862109778,2.0,117.9536753095983,13.338111081786149,224.3694015551146,550.8065433343788,0.504668222706847,0.3855544875202409
10.0,32.659679026370874,0.0,358.46894871018344,236.2276518569346,228.66631834097151,700.0,0.1585586334159208,0.42034310483733
11.0,36.93410864562121,0.0,424.71250461468543,256.65021749341656,227.15391535070302,700.0,0.1582890895997773,0.46352500422298154
4.0,11.362524840225136,3.0,329.3799260833015,14.92272279474434,221.76657542420392,700.0,0.5391333190909214,0.5961814472861778
11.0,29.927625353599254,0.0,418.4302298856925,213.24507715814002,223.87578826416785,700.0,0.19932794972284273,0.49211578613239104
9.0,35.495562533690574,0.0,414.8039495549897,174.2303480833336,223.25756894114193,700.0,0.010478915280833927,0.5032022589109804
15.0,31.78604805330069,3.0,430.36485512186545,66.33235582175894,215.28443069939522,700.0,0.1408491717230762,0.63716992864021
8.0,33.98259912776008,4.0,511.7821545658692,30.985320658034254,210.71610606489043,700.0,0.2668831168040713,0.7993499669676014
20.0,19.36502375759185,2.0,151.14960283645678,21.796816961450446,229.53915881462515,626.4392150238255,0.6530038450342913,0.46971942702135316
21.0,22.598638684247398,1.0,93.97140925966121,56.96684626328809,228.94524198494128,394.3930734054573,0.5240586109343965,0.2742666978964788
6.0,33.4261295670899,4.0,486.84694333617335,67.7737861253929,218.80713841644553,700.0,0.43542725271668625,0.7684274018418634
6.0,25.162426956522086,0.0,287.2503002672251,33.03626953369908,229.14128141669408,700.0,0.2487943278081609,0.3770222862874271
7.0,23.119554251108966,1.0,281.1042373994768,88.26440464554733,222.9806536688233,700.0,0.17204072297083672,0.4051388959228521
